t,Step,AgentID,geometry,x,y
2025-09-04 11:34:36.094895,173,1,POINT (-4.325940808267433 48.352415703625745),-4.325940808267433,48.352415703625745
2025-09-04 11:34:37.094895,174,1,POINT (-4.325944390994017 48.35241860910724),-4.325944390994017,48.35241860910724
2025-09-04 11:34:38.094895,175,1,POINT (-4.325948090400067 48.35242114358308),-4.325948090400067,48.35242114358308
2025-09-04 11:34:39.094895,176,1,POINT (-4.325951905383152 48.35242331624978),-4.325951905383152,48.35242331624978
2025-09-04 11:34:40.094895,177,1,POINT (-4.325955807523309 48.352425136822575),-4.325955807523309,48.352425136822575
2025-09-04 11:34:41.094895,178,1,POINT (-4.325959845984747 48.35242660030632),-4.325959845984747,48.35242660030632
2025-09-04 11:34:42.094895,179,1,POINT (-4.3259639950455275 48.35242772760076),-4.3259639950455275,48.35242772760076
2025-09-04 11:34:43.094895,180,1,POINT (-4.325968308909783 48.352428524629474),-4.325968308909783,48.352428524629474
2025-09-04 11:34:44.094895,181,1,POINT (-4.325972702343243 48.3524289926186),-4.325972702343243,48.3524289926186
2025-09-04 11:34:45.094895,182,1,POINT (-4.325977248798268 48.3524291419287),-4.325977248798268,48.3524291419287
2025-09-04 11:34:46.094895,183,1,POINT (-4.325981928456659 48.35242897940715),-4.325981928456659,48.35242897940715
2025-09-04 11:34:47.094895,184,1,POINT (-4.325986724317379 48.35242850207358),-4.325986724317379,48.35242850207358
2025-09-04 11:34:48.094895,185,1,POINT (-4.325991635484723 48.352427709740454),-4.325991635484723,48.352427709740454
2025-09-04 11:34:49.094895,186,1,POINT (-4.325996657009426 48.35242661168744),-4.325996657009426,48.35242661168744
2025-09-04 11:34:50.094895,187,1,POINT (-4.32600181593237 48.352425216455636),-4.32600181593237,48.352425216455636
2025-09-04 11:34:51.094895,188,1,POINT (-4.326007012432605 48.35242351831027),-4.326007012432605,48.35242351831027
2025-09-04 11:34:52.094895,189,1,POINT (-4.326012297069143 48.352421520851465),-4.326012297069143,48.352421520851465
2025-09-04 11:34:53.094895,190,1,POINT (-4.326017644320199 48.35241923456206),-4.326017644320199,48.35241923456206
2025-09-04 11:34:54.094895,191,1,POINT (-4.326023052293087 48.35241665858078),-4.326023052293087,48.35241665858078
2025-09-04 11:34:55.094895,192,1,POINT (-4.326028574401146 48.35241380078997),-4.326028574401146,48.35241380078997
2025-09-04 11:34:56.094895,193,1,POINT (-4.326034148093592 48.35241066593529),-4.326034148093592,48.35241066593529
2025-09-04 11:34:57.094895,194,1,POINT (-4.326039725139379 48.352407253545074),-4.326039725139379,48.352407253545074
2025-09-04 11:34:58.094895,195,1,POINT (-4.326045334129409 48.35240356623729),-4.326045334129409,48.35240356623729
2025-09-04 11:34:59.094895,196,1,POINT (-4.3260510147701625 48.352399614101955),-4.3260510147701625,48.352399614101955
2025-09-04 11:35:00.094895,197,1,POINT (-4.326056745171959 48.3523953997216),-4.326056745171959,48.3523953997216
2025-09-04 11:35:01.094895,198,1,POINT (-4.326062512554555 48.35239092420903),-4.326062512554555,48.35239092420903
2025-09-04 11:35:02.094895,199,1,POINT (-4.326068224107159 48.35238618185626),-4.326068224107159,48.35238618185626
2025-09-04 11:35:03.094895,200,1,POINT (-4.32607396557084 48.35238118251055),-4.32607396557084,48.35238118251055
2025-09-04 11:35:04.094895,201,1,POINT (-4.326079662585715 48.35237592437157),-4.326079662585715,48.35237592437157
2025-09-04 11:35:05.094895,202,1,POINT (-4.326085381134698 48.35237040962792),-4.326085381134698,48.35237040962792
2025-09-04 11:35:06.094895,203,1,POINT (-4.326091021757648 48.35236464443254),-4.326091021757648,48.35236464443254
2025-09-04 11:35:07.094895,204,1,POINT (-4.326096650411613 48.35235864416551),-4.326096650411613,48.35235864416551
2025-09-04 11:35:08.094895,205,1,POINT (-4.32610224543412 48.352352404397955),-4.32610224543412,48.352352404397955
2025-09-04 11:35:09.094895,206,1,POINT (-4.326107776805637 48.35234592512538),-4.326107776805637,48.35234592512538
2025-09-04 11:35:10.094895,207,1,POINT (-4.326113185967142 48.352339537753025),-4.326113185967142,48.352339537753025
2025-09-04 11:35:11.094895,208,1,POINT (-4.326118462279256 48.35233324402012),-4.326118462279256,48.35233324402012
2025-09-04 11:35:12.094895,209,1,POINT (-4.326123631555604 48.35232704185241),-4.326123631555604,48.35232704185241
2025-09-04 11:35:13.094895,210,1,POINT (-4.326128654387158 48.352320931493395),-4.326128654387158,48.352320931493395
2025-09-04 11:35:14.094895,211,1,POINT (-4.326133596581167 48.352314911609085),-4.326133596581167,48.352314911609085
2025-09-04 11:35:15.094895,212,1,POINT (-4.326138445789091 48.35230898296572),-4.326138445789091,48.35230898296572
2025-09-04 11:35:16.094895,213,1,POINT (-4.326143211109191 48.35230314962599),-4.326143211109191,48.35230314962599
2025-09-04 11:35:17.094895,214,1,POINT (-4.326147867980958 48.35229741083768),-4.326147867980958,48.35229741083768
2025-09-04 11:35:18.094895,215,1,POINT (-4.326152462617554 48.3522917606903),-4.326152462617554,48.3522917606903
2025-09-04 11:35:19.094895,216,1,POINT (-4.3261569939288815 48.35228619061233),-4.3261569939288815,48.35228619061233
2025-09-04 11:35:20.094895,217,1,POINT (-4.326161473149217 48.35228071186854),-4.326161473149217,48.35228071186854
2025-09-04 11:35:21.094895,218,1,POINT (-4.326165930641957 48.35227531485053),-4.326165930641957,48.35227531485053
2025-09-04 11:35:22.094895,219,1,POINT (-4.326170317160876 48.35227000649045),-4.326170317160876,48.35227000649045
2025-09-04 11:35:23.094895,220,1,POINT (-4.32617468739787 48.35226476427677),-4.32617468739787,48.35226476427677
2025-09-04 11:35:24.094895,221,1,POINT (-4.326179007746225 48.352259604187815),-4.326179007746225,48.352259604187815
2025-09-04 11:35:25.094895,222,1,POINT (-4.326183256467601 48.35225451915825),-4.326183256467601,48.35225451915825
2025-09-04 11:35:26.094895,223,1,POINT (-4.326187445871729 48.35224951326098),-4.326187445871729,48.35224951326098
2025-09-04 11:35:27.094895,224,1,POINT (-4.326191581033785 48.352244581671364),-4.326191581033785,48.352244581671364
2025-09-04 11:35:28.094895,225,1,POINT (-4.326195659966476 48.35223972764577),-4.326195659966476,48.35223972764577
2025-09-04 11:35:29.094895,226,1,POINT (-4.3261997251281405 48.352234947523456),-4.3261997251281405,48.352234947523456
2025-09-04 11:35:30.094895,227,1,POINT (-4.326203789064058 48.352230236720466),-4.326203789064058,48.352230236720466
2025-09-04 11:35:31.094895,228,1,POINT (-4.326207850402371 48.352225589121545),-4.326207850402371,48.352225589121545
2025-09-04 11:35:32.094895,229,1,POINT (-4.326211871786607 48.352221011166954),-4.326211871786607,48.352221011166954
2025-09-04 11:35:33.094895,230,1,POINT (-4.326215903051623 48.35221649760785),-4.326215903051623,48.35221649760785
2025-09-04 11:35:34.094895,231,1,POINT (-4.32621988218032 48.352212050362496),-4.32621988218032,48.352212050362496
2025-09-04 11:35:35.094895,232,1,POINT (-4.326223802854492 48.3522076716923),-4.326223802854492,48.3522076716923
2025-09-04 11:35:36.094895,233,1,POINT (-4.326227731957881 48.3522033479133),-4.326227731957881,48.3522033479133
2025-09-04 11:35:37.094895,234,1,POINT (-4.326231615735959 48.35219909042408),-4.326231615735959,48.35219909042408
2025-09-04 11:35:38.094895,235,1,POINT (-4.326235505418053 48.35219489555114),-4.326235505418053,48.35219489555114
2025-09-04 11:35:39.094895,236,1,POINT (-4.326239345849896 48.35219076468008),-4.326239345849896,48.35219076468008
2025-09-04 11:35:40.094895,237,1,POINT (-4.3262430774289005 48.35218669365729),-4.3262430774289005,48.35218669365729
2025-09-04 11:35:41.094895,238,1,POINT (-4.326246789274888 48.352182678007956),-4.326246789274888,48.352182678007956
2025-09-04 11:35:42.094895,239,1,POINT (-4.326250467860272 48.35217872374315),-4.326250467860272,48.35217872374315
2025-09-04 11:35:43.094895,240,1,POINT (-4.326254216275398 48.35217515246125),-4.326254216275398,48.35217515246125
2025-09-04 11:35:44.094895,241,1,POINT (-4.326258062015922 48.352171957173255),-4.326258062015922,48.352171957173255
2025-09-04 11:35:45.094895,242,1,POINT (-4.326261998295723 48.352169133296506),-4.326261998295723,48.352169133296506
2025-09-04 11:35:46.094895,243,1,POINT (-4.32626602243228 48.35216668102159),-4.32626602243228,48.35216668102159
2025-09-04 11:35:47.094895,244,1,POINT (-4.32627015074639 48.35216458851836),-4.32627015074639,48.35216458851836
2025-09-04 11:35:48.094895,245,1,POINT (-4.326274390892193 48.35216285134198),-4.326274390892193,48.35216285134198
2025-09-04 11:35:49.094895,246,1,POINT (-4.3262787145104245 48.35216146915808),-4.3262787145104245,48.35216146915808
2025-09-04 11:35:50.094895,247,1,POINT (-4.3262831554226 48.35216042975379),-4.3262831554226,48.35216042975379
2025-09-04 11:35:51.094895,248,1,POINT (-4.326287739918171 48.3521597191237),-4.326287739918171,48.3521597191237
2025-09-04 11:35:52.094895,249,1,POINT (-4.326292454763682 48.35215934109701),-4.326292454763682,48.35215934109701
2025-09-04 11:35:53.094895,250,1,POINT (-4.3262972892658205 48.352159288946595),-4.3262972892658205,48.352159288946595
2025-09-04 11:35:54.094895,251,1,POINT (-4.326302172640263 48.35215956191024),-4.326302172640263,48.35215956191024
2025-09-04 11:35:55.094895,252,1,POINT (-4.32630715161926 48.35216014508131),-4.32630715161926,48.35216014508131
2025-09-04 11:35:56.094895,253,1,POINT (-4.326312224772536 48.3521610381194),-4.326312224772536,48.3521610381194
2025-09-04 11:35:57.094895,254,1,POINT (-4.326317380841961 48.3521622363208),-4.326317380841961,48.3521622363208
2025-09-04 11:35:58.094895,255,1,POINT (-4.3263225788142385 48.3521637369903),-4.3263225788142385,48.3521637369903
2025-09-04 11:35:59.094895,256,1,POINT (-4.326327828148937 48.35216553824944),-4.326327828148937,48.35216553824944
2025-09-04 11:36:00.094895,257,1,POINT (-4.32633315566891 48.35216763984716),-4.32633315566891,48.35216763984716
2025-09-04 11:36:01.094895,258,1,POINT (-4.32633852711568 48.352170025887496),-4.32633852711568,48.352170025887496
2025-09-04 11:36:02.094895,259,1,POINT (-4.326343962180537 48.35217269339853),-4.326343962180537,48.35217269339853
2025-09-04 11:36:03.094895,260,1,POINT (-4.326349446677208 48.352175643111266),-4.326349446677208,48.352175643111266
2025-09-04 11:36:04.094895,261,1,POINT (-4.326354898225673 48.352178540364214),-4.326354898225673,48.352178540364214
2025-09-04 11:36:05.094895,262,1,POINT (-4.3263603384679294 48.35218138354681),-4.3263603384679294,48.35218138354681
2025-09-04 11:36:06.094895,263,1,POINT (-4.326365724328532 48.35218417460705),-4.326365724328532,48.35218417460705
2025-09-04 11:36:07.094895,264,1,POINT (-4.326371063879636 48.3521869160357),-4.326371063879636,48.3521869160357
2025-09-04 11:36:08.094895,265,1,POINT (-4.326376401901636 48.35218961221751),-4.326376401901636,48.35218961221751
2025-09-04 11:36:09.094895,266,1,POINT (-4.326381736266113 48.352192262885374),-4.326381736266113,48.352192262885374
2025-09-04 11:36:10.094895,267,1,POINT (-4.326387059353812 48.35219486498443),-4.326387059353812,48.35219486498443
2025-09-04 11:36:11.094895,268,1,POINT (-4.326392338684143 48.35219741839767),-4.326392338684143,48.35219741839767
2025-09-04 11:36:12.094895,269,1,POINT (-4.326397563084396 48.35219993005777),-4.326397563084396,48.35219993005777
2025-09-04 11:36:13.094895,270,1,POINT (-4.326402766532182 48.35220239742014),-4.326402766532182,48.35220239742014
2025-09-04 11:36:14.094895,271,1,POINT (-4.326407902157122 48.35220483234408),-4.326407902157122,48.35220483234408
2025-09-04 11:36:15.094895,272,1,POINT (-4.326412972919805 48.35220723405846),-4.326412972919805,48.35220723405846
2025-09-04 11:36:16.094895,273,1,POINT (-4.326418007432064 48.352209595418444),-4.326418007432064,48.352209595418444
2025-09-04 11:36:17.094895,274,1,POINT (-4.326423028515432 48.35221191651405),-4.326423028515432,48.35221191651405
2025-09-04 11:36:18.094895,275,1,POINT (-4.326428089400423 48.35221420289299),-4.326428089400423,48.35221420289299
2025-09-04 11:36:19.094895,276,1,POINT (-4.32643312622161 48.35221645074744),-4.32643312622161,48.35221645074744
2025-09-04 11:36:20.094895,277,1,POINT (-4.326438176362096 48.35221866288668),-4.326438176362096,48.35221866288668
2025-09-04 11:36:21.094895,278,1,POINT (-4.326443199095802 48.35222083843736),-4.326443199095802,48.35222083843736
2025-09-04 11:36:22.094895,279,1,POINT (-4.326448150927816 48.352222982770115),-4.326448150927816,48.352222982770115
2025-09-04 11:36:23.094895,280,1,POINT (-4.326453130058558 48.35222508966555),-4.326453130058558,48.35222508966555
2025-09-04 11:36:24.094895,281,1,POINT (-4.326458101559715 48.35222715848507),-4.326458101559715,48.35222715848507
2025-09-04 11:36:25.094895,282,1,POINT (-4.326463077888953 48.35222918932243),-4.326463077888953,48.35222918932243
2025-09-04 11:36:26.094895,283,1,POINT (-4.326468044556914 48.3522311891932),-4.326468044556914,48.3522311891932
2025-09-04 11:36:27.094895,284,1,POINT (-4.32647298917429 48.35223315241758),-4.32647298917429,48.35223315241758
2025-09-04 11:36:28.094895,285,1,POINT (-4.3264778828972235 48.35223508086803),-4.3264778828972235,48.35223508086803
2025-09-04 11:36:29.094895,286,1,POINT (-4.32648275540328 48.352236981840576),-4.32648275540328,48.352236981840576
2025-09-04 11:36:30.094895,287,1,POINT (-4.326487589652928 48.35223884834869),-4.326487589652928,48.35223884834869
2025-09-04 11:36:31.094895,288,1,POINT (-4.326492373895977 48.35224069057956),-4.326492373895977,48.35224069057956
2025-09-04 11:36:32.094895,289,1,POINT (-4.326497175788532 48.35224250628253),-4.326497175788532,48.35224250628253
2025-09-04 11:36:33.094895,290,1,POINT (-4.326501955124825 48.35224463112948),-4.326501955124825,48.35224463112948
2025-09-04 11:36:34.094895,291,1,POINT (-4.326506751741849 48.35224705470418),-4.326506751741849,48.35224705470418
2025-09-04 11:36:35.094895,292,1,POINT (-4.326511566126257 48.35224977490215),-4.326511566126257,48.35224977490215
2025-09-04 11:36:36.094895,293,1,POINT (-4.32651633330238 48.352252785730904),-4.32651633330238,48.352252785730904
2025-09-04 11:36:37.094895,294,1,POINT (-4.326521140147624 48.35225608137091),-4.326521140147624,48.35225608137091
2025-09-04 11:36:38.094895,295,1,POINT (-4.3265259258934545 48.35225966000529),-4.3265259258934545,48.35225966000529
2025-09-04 11:36:39.094895,296,1,POINT (-4.326530700144135 48.35226352362494),-4.326530700144135,48.35226352362494
2025-09-04 11:36:40.094895,297,1,POINT (-4.326535378114432 48.35226766603796),-4.326535378114432,48.35226766603796
2025-09-04 11:36:41.094895,298,1,POINT (-4.326540029249709 48.3522720844624),-4.326540029249709,48.3522720844624
2025-09-04 11:36:42.094895,299,1,POINT (-4.326544597359664 48.352276767783096),-4.326544597359664,48.352276767783096
2025-09-04 11:36:43.094895,300,1,POINT (-4.326549093517892 48.352281710955594),-4.326549093517892,48.352281710955594
2025-09-04 11:36:44.094895,301,1,POINT (-4.326553529230255 48.352286919602456),-4.326553529230255,48.352286919602456
2025-09-04 11:36:45.094895,302,1,POINT (-4.326557933086741 48.352292046984196),-4.326557933086741,48.352292046984196
2025-09-04 11:36:46.094895,303,1,POINT (-4.326562278058232 48.35229709245277),-4.326562278058232,48.35229709245277
2025-09-04 11:36:47.094895,304,1,POINT (-4.326566615723211 48.352302056544175),-4.326566615723211,48.352302056544175
2025-09-04 11:36:48.094895,305,1,POINT (-4.326570908805086 48.352306946964724),-4.326570908805086,48.352306946964724
2025-09-04 11:36:49.094895,306,1,POINT (-4.326575192944659 48.35231142228678),-4.326575192944659,48.35231142228678
2025-09-04 11:36:50.094895,307,1,POINT (-4.326579441044672 48.352315495305795),-4.326579441044672,48.352315495305795
2025-09-04 11:36:51.094895,308,1,POINT (-4.326583698298479 48.35231917572464),-4.326583698298479,48.35231917572464
2025-09-04 11:36:52.094895,309,1,POINT (-4.326587973178399 48.352322458482284),-4.326587973178399,48.352322458482284
2025-09-04 11:36:53.094895,310,1,POINT (-4.326592231487364 48.35232569607139),-4.326592231487364,48.35232569607139
2025-09-04 11:36:54.094895,311,1,POINT (-4.3265963928962785 48.35232887738691),-4.3265963928962785,48.35232887738691
2025-09-04 11:36:55.094895,312,1,POINT (-4.326600570876423 48.35233201252682),-4.326600570876423,48.35233201252682
2025-09-04 11:36:56.094895,313,1,POINT (-4.326604750347235 48.352335098554285),-4.326604750347235,48.352335098554285
2025-09-04 11:36:57.094895,314,1,POINT (-4.326608952763049 48.35233813290545),-4.326608952763049,48.35233813290545
2025-09-04 11:36:58.094895,315,1,POINT (-4.326613169349282 48.352341127484486),-4.326613169349282,48.352341127484486
2025-09-04 11:36:59.094895,316,1,POINT (-4.32661738785968 48.35234408644675),-4.32661738785968,48.35234408644675
2025-09-04 11:37:00.094895,317,1,POINT (-4.326621622577218 48.35234701031443),-4.326621622577218,48.35234701031443
2025-09-04 11:37:01.094895,318,1,POINT (-4.326625875216254 48.35234989076012),-4.326625875216254,48.35234989076012
2025-09-04 11:37:02.094895,319,1,POINT (-4.326630041402128 48.35235272377032),-4.326630041402128,48.35235272377032
2025-09-04 11:37:03.094895,320,1,POINT (-4.32663419686658 48.35235551662373),-4.32663419686658,48.35235551662373
2025-09-04 11:37:04.094895,321,1,POINT (-4.32663830070758 48.352358268921584),-4.32663830070758,48.352358268921584
2025-09-04 11:37:05.094895,322,1,POINT (-4.326642388830427 48.352360984176755),-4.326642388830427,48.352360984176755
2025-09-04 11:37:06.094895,323,1,POINT (-4.326646477899654 48.35236366214327),-4.326646477899654,48.35236366214327
2025-09-04 11:37:07.094895,324,1,POINT (-4.32665049546923 48.35236629557276),-4.32665049546923,48.35236629557276
2025-09-04 11:37:08.094895,325,1,POINT (-4.326654529541747 48.35236888809973),-4.326654529541747,48.35236888809973
2025-09-04 11:37:09.094895,326,1,POINT (-4.326658628241999 48.352371112400455),-4.326658628241999,48.352371112400455
2025-09-04 11:37:10.094895,327,1,POINT (-4.326662760908373 48.35237296955051),-4.326662760908373,48.35237296955051
2025-09-04 11:37:11.094895,328,1,POINT (-4.32666699016729 48.3523744750416),-4.32666699016729,48.3523744750416
2025-09-04 11:37:12.094895,329,1,POINT (-4.326671305699192 48.35237562365246),-4.326671305699192,48.35237562365246
2025-09-04 11:37:13.094895,330,1,POINT (-4.3266757141436845 48.352376435542475),-4.3266757141436845,48.352376435542475
2025-09-04 11:37:14.094895,331,1,POINT (-4.32668020962681 48.35237691241456),-4.32668020962681,48.35237691241456
2025-09-04 11:37:15.094895,332,1,POINT (-4.3266848288218664 48.352377066196084),-4.3266848288218664,48.352377066196084
2025-09-04 11:37:16.094895,333,1,POINT (-4.326689593095366 48.352376910292385),-4.326689593095366,48.352376910292385
2025-09-04 11:37:17.094895,334,1,POINT (-4.326694416472395 48.35237643069909),-4.326694416472395,48.35237643069909
2025-09-04 11:37:18.094895,335,1,POINT (-4.326699317904675 48.352375636227436),-4.326699317904675,48.352375636227436
2025-09-04 11:37:19.094895,336,1,POINT (-4.326704310183385 48.35237452678583),-4.326704310183385,48.35237452678583
2025-09-04 11:37:20.094895,337,1,POINT (-4.326709411190639 48.35237311300815),-4.326709411190639,48.35237311300815
2025-09-04 11:37:21.094895,338,1,POINT (-4.3267146178729785 48.3523714045072),-4.3267146178729785,48.3523714045072
2025-09-04 11:37:22.094895,339,1,POINT (-4.3267199322915095 48.35236939516987),-4.3267199322915095,48.35236939516987
2025-09-04 11:37:23.094895,340,1,POINT (-4.326725310464744 48.35236708838609),-4.326725310464744,48.35236708838609
2025-09-04 11:37:24.094895,341,1,POINT (-4.326730762871628 48.352364498957584),-4.326730762871628,48.352364498957584
2025-09-04 11:37:25.094895,342,1,POINT (-4.326736203870155 48.35236161607587),-4.326736203870155,48.35236161607587
2025-09-04 11:37:26.094895,343,1,POINT (-4.3267417198767 48.35235845028702),-4.3267417198767,48.35235845028702
2025-09-04 11:37:27.094895,344,1,POINT (-4.326747290258978 48.35235500773157),-4.326747290258978,48.35235500773157
2025-09-04 11:37:28.094895,345,1,POINT (-4.326752901359015 48.352351289224345),-4.326752901359015,48.352351289224345
2025-09-04 11:37:29.094895,346,1,POINT (-4.326758501080437 48.35234730086905),-4.326758501080437,48.35234730086905
2025-09-04 11:37:30.094895,347,1,POINT (-4.326764162123039 48.35234303599031),-4.326764162123039,48.35234303599031
2025-09-04 11:37:31.094895,348,1,POINT (-4.326769829535392 48.35233850689294),-4.326769829535392,48.35233850689294
2025-09-04 11:37:32.094895,349,1,POINT (-4.3267754920497365 48.35233371104598),-4.3267754920497365,48.35233371104598
2025-09-04 11:37:33.094895,350,1,POINT (-4.326781088254536 48.35232864999474),-4.326781088254536,48.35232864999474
2025-09-04 11:37:34.094895,351,1,POINT (-4.326786652154411 48.35232333014675),-4.326786652154411,48.35232333014675
2025-09-04 11:37:35.094895,352,1,POINT (-4.326792177337861 48.352317755612326),-4.326792177337861,48.352317755612326
2025-09-04 11:37:36.094895,353,1,POINT (-4.326797668138499 48.3523119302849),-4.326797668138499,48.3523119302849
2025-09-04 11:37:37.094895,354,1,POINT (-4.326803092442304 48.3523058590499),-4.326803092442304,48.3523058590499
2025-09-04 11:37:38.094895,355,1,POINT (-4.326808464533389 48.35230021261314),-4.326808464533389,48.35230021261314
2025-09-04 11:37:39.094895,356,1,POINT (-4.326813712733488 48.35229498030376),-4.326813712733488,48.35229498030376
2025-09-04 11:37:40.094895,357,1,POINT (-4.326818871142011 48.352290159995306),-4.326818871142011,48.352290159995306
2025-09-04 11:37:41.094895,358,1,POINT (-4.3268239714720105 48.35228574041198),-4.3268239714720105,48.35228574041198
2025-09-04 11:37:42.094895,359,1,POINT (-4.3268289962659665 48.352281723739516),-4.3268289962659665,48.352281723739516
2025-09-04 11:37:43.094895,360,1,POINT (-4.3268340069328035 48.352278103852775),-4.3268340069328035,48.352278103852775
2025-09-04 11:37:44.094895,361,1,POINT (-4.3268389489318215 48.35227487708382),-4.3268389489318215,48.35227487708382
2025-09-04 11:37:45.094895,362,1,POINT (-4.326843815665244 48.35227203601372),-4.326843815665244,48.35227203601372
2025-09-04 11:37:46.094895,363,1,POINT (-4.326848703563333 48.35226957964706),-4.326848703563333,48.35226957964706
2025-09-04 11:37:47.094895,364,1,POINT (-4.326853565428253 48.35226748503712),-4.326853565428253,48.35226748503712
2025-09-04 11:37:48.094895,365,1,POINT (-4.326858379831428 48.35226575576895),-4.326858379831428,48.35226575576895
2025-09-04 11:37:49.094895,366,1,POINT (-4.326863149721608 48.352264396285214),-4.326863149721608,48.352264396285214
2025-09-04 11:37:50.094895,367,1,POINT (-4.326867969889036 48.352263390329604),-4.326867969889036,48.352263390329604
2025-09-04 11:37:51.094895,368,1,POINT (-4.326872829489892 48.35226273415495),-4.326872829489892,48.35226273415495
2025-09-04 11:37:52.094895,369,1,POINT (-4.326877679581116 48.35226241713504),-4.326877679581116,48.35226241713504
2025-09-04 11:37:53.094895,370,1,POINT (-4.32688251975574 48.35226244140785),-4.32688251975574,48.35226244140785
2025-09-04 11:37:54.094895,371,1,POINT (-4.326887357458419 48.35226212799414),-4.326887357458419,48.35226212799414
2025-09-04 11:37:55.094895,372,1,POINT (-4.32689211042127 48.35226148014418),-4.32689211042127,48.35226148014418
2025-09-04 11:37:56.094895,373,1,POINT (-4.326896830351528 48.35226050547826),-4.326896830351528,48.35226050547826
2025-09-04 11:37:57.094895,374,1,POINT (-4.326901494919816 48.35225920006448),-4.326901494919816,48.35225920006448
2025-09-04 11:37:58.094895,375,1,POINT (-4.326906143058966 48.35225758316472),-4.326906143058966,48.35225758316472
2025-09-04 11:37:59.094895,376,1,POINT (-4.326910804085161 48.35225565496054),-4.326910804085161,48.35225565496054
2025-09-04 11:38:00.094895,377,1,POINT (-4.326915433464438 48.352253417297305),-4.326915433464438,48.352253417297305
2025-09-04 11:38:01.094895,378,1,POINT (-4.3269200546104525 48.352250872664015),-4.3269200546104525,48.352250872664015
2025-09-04 11:38:02.094895,379,1,POINT (-4.326924742994827 48.352248355721706),-4.326924742994827,48.352248355721706
2025-09-04 11:38:03.094895,380,1,POINT (-4.32692946237943 48.35224587258013),-4.32692946237943,48.35224587258013
2025-09-04 11:38:04.094895,381,1,POINT (-4.326934160011773 48.35224342198908),-4.326934160011773,48.35224342198908
2025-09-04 11:38:05.094895,382,1,POINT (-4.326938839418551 48.35224101055909),-4.326938839418551,48.35224101055909
2025-09-04 11:38:06.094895,383,1,POINT (-4.3269435005538925 48.352238631810586),-4.3269435005538925,48.352238631810586
2025-09-04 11:38:07.094895,384,1,POINT (-4.326948143020823 48.3522362883072),-4.326948143020823,48.3522362883072
2025-09-04 11:38:08.094895,385,1,POINT (-4.326952757884414 48.35223397930308),-4.326952757884414,48.35223397930308
2025-09-04 11:38:09.094895,386,1,POINT (-4.3269573714281275 48.352231700674494),-4.3269573714281275,48.352231700674494
2025-09-04 11:38:10.094895,387,1,POINT (-4.32696203857479 48.35222944976722),-4.32696203857479,48.35222944976722
2025-09-04 11:38:11.094895,388,1,POINT (-4.326966700819803 48.352227231424024),-4.326966700819803,48.352227231424024
2025-09-04 11:38:12.094895,389,1,POINT (-4.326971322396027 48.35222503879029),-4.326971322396027,48.35222503879029
2025-09-04 11:38:13.094895,390,1,POINT (-4.326975976308442 48.352222871953416),-4.326975976308442,48.352222871953416
2025-09-04 11:38:14.094895,391,1,POINT (-4.326980612299492 48.352220732372615),-4.326980612299492,48.352220732372615
2025-09-04 11:38:15.094895,392,1,POINT (-4.32698522205118 48.35221862175537),-4.32698522205118,48.35221862175537
2025-09-04 11:38:16.094895,393,1,POINT (-4.326989800068481 48.352216535491024),-4.326989800068481,48.352216535491024
2025-09-04 11:38:17.094895,394,1,POINT (-4.3269943278551155 48.35221448559837),-4.3269943278551155,48.35221448559837
2025-09-04 11:38:18.094895,395,1,POINT (-4.3269988508322355 48.35221246588781),-4.3269988508322355,48.35221246588781
2025-09-04 11:38:19.094895,396,1,POINT (-4.327003299627693 48.35221047567334),-4.327003299627693,48.35221047567334
2025-09-04 11:38:20.094895,397,1,POINT (-4.327007706015203 48.352208518480175),-4.327007706015203,48.352208518480175
2025-09-04 11:38:21.094895,398,1,POINT (-4.327012125939817 48.35220658299456),-4.327012125939817,48.35220658299456
2025-09-04 11:38:22.094895,399,1,POINT (-4.327016579692293 48.35220467211231),-4.327016579692293,48.35220467211231
2025-09-04 11:38:23.094895,400,1,POINT (-4.32702105375033 48.35220278708664),-4.32702105375033,48.35220278708664
2025-09-04 11:38:24.094895,401,1,POINT (-4.3270255647640985 48.35220091832515),-4.3270255647640985,48.35220091832515
2025-09-04 11:38:25.094895,402,1,POINT (-4.3270300718392996 48.3521990751243),-4.3270300718392996,48.3521990751243
2025-09-04 11:38:26.094895,403,1,POINT (-4.327034569531343 48.352197259208765),-4.327034569531343,48.352197259208765
2025-09-04 11:38:27.094895,404,1,POINT (-4.327039014442471 48.35219547284329),-4.327039014442471,48.35219547284329
2025-09-04 11:38:28.094895,405,1,POINT (-4.3270434635706545 48.35219370641795),-4.3270434635706545,48.35219370641795
2025-09-04 11:38:29.094895,406,1,POINT (-4.327047921574402 48.3521919614754),-4.327047921574402,48.3521919614754
2025-09-04 11:38:30.094895,407,1,POINT (-4.327052406114275 48.35219022944029),-4.327052406114275,48.35219022944029
2025-09-04 11:38:31.094895,408,1,POINT (-4.327056919885727 48.35218851421859),-4.327056919885727,48.35218851421859
2025-09-04 11:38:32.094895,409,1,POINT (-4.327061482243068 48.35218680695626),-4.327061482243068,48.35218680695626
2025-09-04 11:38:33.094895,410,1,POINT (-4.327065980762074 48.35218512086449),-4.327065980762074,48.35218512086449
2025-09-04 11:38:34.094895,411,1,POINT (-4.327070506225348 48.352183452502956),-4.327070506225348,48.352183452502956
2025-09-04 11:38:35.094895,412,1,POINT (-4.32707509414634 48.35218179270254),-4.32707509414634,48.35218179270254
