t,AgentID,speed,is_anomaly,anomaly_type,lon,lat,lon_prev,lat_prev,t_prev,speed_mps,speed_knots
2025-09-02 13:47:58.955294,17_0,0.0001751361098117,False,,-4.59755252973774,48.30364552280571,-4.597552433622231,48.30364558173402,2025-09-02 13:47:57.955294,0.00483415113381225,0.0093968356765542
2025-09-02 13:47:59.955294,17_0,0.0001748141581459,False,,-4.597552622213466,48.303645459693385,-4.59755252973774,48.30364552280571,2025-09-02 13:47:58.955294,0.004899851927468,0.00952454777009715
2025-09-02 13:48:00.955294,17_0,0.0001744631473307,False,,-4.597552710765937,48.30364539254177,-4.597552622213466,48.303645459693385,2025-09-02 13:47:59.955294,0.00496624853000325,0.0096536124075557
2025-09-02 13:48:01.955294,17_0,0.0001745956808414,False,,-4.5975527974099215,48.30364532330343,-4.597552710765937,48.30364539254177,2025-09-02 13:48:00.955294,0.00500859902065715,0.0097359351547103
2025-09-02 13:48:02.955294,17_0,0.0001747230481171,False,,-4.597552882069694,48.30364525201266,-4.5975527974099215,48.30364532330343,2025-09-02 13:48:01.955294,0.00505101204934655,0.00981837946605005
2025-09-02 13:48:03.955294,17_0,0.0001748466116746,False,,-4.597552964670465,48.30364517870553,-4.597552882069694,48.30364525201266,2025-09-02 13:48:02.955294,0.0050934215982031,0.0099008170131375
2025-09-02 13:48:04.955294,17_0,0.000174463736271,False,,-4.597553042653909,48.30364510175603,-4.597552964670465,48.30364517870553,2025-09-02 13:48:03.955294,0.00515951026851615,0.0100292830783935
2025-09-02 13:48:05.955294,17_0,0.0001740898519775,False,,-4.597553115770353,48.30364502135167,-4.597553042653909,48.30364510175603,2025-09-02 13:48:04.955294,0.00522447648799155,0.01015556727432345
2025-09-02 13:48:06.955294,17_0,0.0001737364816298,False,,-4.597553183781983,48.303644937690926,-4.597553115770353,48.30364502135167,2025-09-02 13:48:05.955294,0.0052878399579782,0.01027873597527615
2025-09-02 13:48:07.955294,17_0,0.0001734151864587,False,,-4.597553246463601,48.30364485098284,-4.597553183781983,48.303644937690926,2025-09-02 13:48:06.955294,0.0053491414330543,0.010397896479794
2025-09-02 13:48:08.955294,17_0,0.0001731374193044,False,,-4.597553303603349,48.30364476144644,-4.597553246463601,48.30364485098284,2025-09-02 13:48:07.955294,0.00540795160938305,0.0105122142881896
2025-09-02 13:48:09.955294,17_0,0.0001729143689298,False,,-4.597553355003396,48.3036446693102,-4.597553303603349,48.30364476144644,2025-09-02 13:48:08.955294,0.0054638676626135,0.0106209063727653
2025-09-02 13:48:10.955294,17_0,0.0001727567983004,False,,-4.597553400480597,48.30364457481152,-4.597553355003396,48.3036446693102,2025-09-02 13:48:09.955294,0.0055165191965171,0.0107232527410346
2025-09-02 13:48:11.955294,17_0,0.0001726748795341,False,,-4.5975534398671085,48.30364447819601,-4.597553400480597,48.30364457481152,2025-09-02 13:48:10.955294,0.0055655684788484,0.0108185968941986
2025-09-02 13:48:12.955294,17_0,0.0001726780295981,False,,-4.597553473010968,48.30364437971697,-4.5975534398671085,48.30364447819601,2025-09-02 13:48:11.955294,0.005610712392866,0.01090634962059825
2025-09-02 13:48:13.955294,17_0,0.0001727747508442,False,,-4.597553499776631,48.30364427963463,-4.597553473010968,48.30364437971697,2025-09-02 13:48:12.955294,0.00565168359232465,0.0109859912408387
2025-09-02 13:48:14.955294,17_0,0.0001729724807992,False,,-4.597553520045467,48.30364417821552,-4.597553499776631,48.30364427963463,2025-09-02 13:48:13.955294,0.005688251835216,0.0110570742003736
2025-09-02 13:48:15.955294,17_0,0.0001732774560096,False,,-4.5975535337162015,48.30364407573176,-4.597553520045467,48.30364417821552,2025-09-02 13:48:14.955294,0.005720223846762,0.01111922280318525
2025-09-02 13:48:16.955294,17_0,0.0001737698131069,False,,-4.597553544073211,48.30364397264241,-4.5975535337162015,48.30364407573176,2025-09-02 13:48:15.955294,0.0057442902138219,0.0111660040663964
2025-09-02 13:48:17.955294,17_0,0.0001742904590289,False,,-4.597553551086315,48.30364386901666,-4.597553544073211,48.30364397264241,2025-09-02 13:48:16.955294,0.00576716390966165,0.01121046696281235
2025-09-02 13:48:18.955294,17_0,0.000174839936764,False,,-4.597553554727583,48.3036437649245,-4.597553551086315,48.30364386901666,2025-09-02 13:48:17.955294,0.0057888265046597,0.0112525756681237
2025-09-02 13:48:19.955294,17_0,0.0001754186973374,False,,-4.59755355497137,48.30364366043676,-4.597553554727583,48.3036437649245,2025-09-02 13:48:18.955294,0.00580926025233985,0.0112922956859493
2025-09-02 13:48:20.955294,17_0,0.0001760313503034,False,,-4.5975535586374505,48.30364355563529,-4.59755355497137,48.30364366043676,2025-09-02 13:48:19.955294,0.00582827321085,0.01132925391127155
2025-09-02 13:48:21.955294,17_0,0.000176673918302,False,,-4.59755356574646,48.30364345059243,-4.5975535586374505,48.30364355563529,2025-09-02 13:48:20.955294,0.0058460312269404,0.0113637727243008
2025-09-02 13:48:22.955294,17_0,0.0001773465502515,False,,-4.59755357631665,48.30364334538118,-4.59755356574646,48.30364345059243,2025-09-02 13:48:21.955294,0.0058625260583399,0.01139583610334765
2025-09-02 13:48:23.955294,17_0,0.0001780492964479,False,,-4.59755359036386,48.30364324007515,-4.59755357631665,48.30364334538118,2025-09-02 13:48:22.955294,0.0058777513180632,0.0114254316331092
2025-09-02 13:48:24.955294,17_0,0.0001787821081409,False,,-4.597553607901487,48.30364313474846,-4.59755359036386,48.30364324007515,2025-09-02 13:48:23.955294,0.0058917048353363,0.0114525550939395
2025-09-02 13:48:25.955294,17_0,0.000179544837576,False,,-4.597553628940468,48.30364302947578,-4.597553607901487,48.30364313474846,2025-09-02 13:48:24.955294,0.0059043855260077,0.0114772043784169
2025-09-02 13:48:26.955294,17_0,0.0001803372385789,False,,-4.597553653489248,48.30364292433219,-4.597553628940468,48.30364302947578,2025-09-02 13:48:25.955294,0.00591579610936385,0.01149938477241035
2025-09-02 13:48:27.955294,17_0,0.0001811589675261,False,,-4.597553681553766,48.30364281939317,-4.597553653489248,48.30364292433219,2025-09-02 13:48:26.955294,0.00592594199214095,0.0115191067857713
2025-09-02 13:48:28.955294,17_0,0.0001820095847703,False,,-4.597553713137429,48.30364271473453,-4.597553681553766,48.30364281939317,2025-09-02 13:48:27.955294,0.0059348319758601,0.01153638752728385
2025-09-02 13:48:29.955294,17_0,0.0001828885565707,False,,-4.5975537482411,48.303642610432384,-4.597553713137429,48.30364271473453,2025-09-02 13:48:28.955294,0.00594247601503815,0.0115512463469758
2025-09-02 13:48:30.955294,17_0,0.0001837952573474,False,,-4.5975537868630765,48.30364250656304,-4.5975537482411,48.303642610432384,2025-09-02 13:48:29.955294,0.0059488901660822,0.0115637144559979
2025-09-02 13:48:31.955294,17_0,0.0001847289723435,False,,-4.597553828999083,48.30364240320299,-4.5975537868630765,48.30364250656304,2025-09-02 13:48:30.955294,0.0059540901293152,0.0115738223733286
2025-09-02 13:48:32.955294,17_0,0.000185688900653,False,,-4.597553874642251,48.30364230042887,-4.597553828999083,48.30364240320299,2025-09-02 13:48:31.955294,0.00595809614449005,0.01158160944189015
2025-09-02 13:48:33.955294,17_0,0.0001866741585868,False,,-4.597553923783114,48.30364219831733,-4.597553874642251,48.30364230042887,2025-09-02 13:48:32.955294,0.0059609323429921,0.01158712256933115
2025-09-02 13:48:34.955294,17_0,0.0001422788615384,False,,-4.597553963678069,48.30364212146928,-4.597553923783114,48.30364219831733,2025-09-02 13:48:33.955294,0.0045201315941179,0.00878643067843655
2025-09-02 13:48:35.955294,17_0,0.0001432089566982,False,,-4.597554006247968,48.30364204516137,-4.597553963678069,48.30364212146928,2025-09-02 13:48:34.955294,0.0045252154394822,0.0087963128807448
2025-09-02 13:48:36.955294,17_0,0.0001441565907833,False,,-4.597554051484772,48.30364196945349,-4.597554006247968,48.30364204516137,2025-09-02 13:48:35.955294,0.00452944834394,0.0088045409866777
2025-09-02 13:48:37.955294,17_0,0.0001451209145,False,,-4.59755409937836,48.30364189440556,-4.597554051484772,48.30364196945349,2025-09-02 13:48:36.955294,0.00453285562059315,0.00881116420095625
2025-09-02 13:48:38.955294,17_0,0.0001461010269318,False,,-4.597554149916525,48.30364182007747,-4.59755409937836,48.30364189440556,2025-09-02 13:48:37.955294,0.00453546344136025,0.0088162333977075
2025-09-02 13:48:39.955294,17_0,0.0001470959789683,False,,-4.59755420308496,48.30364174652907,-4.597554149916525,48.30364182007747,2025-09-02 13:48:38.955294,0.00453730279541925,0.008819808815059
2025-09-02 13:48:40.955294,17_0,0.0001481047766829,False,,-4.59755425886726,48.30364167382005,-4.59755420308496,48.30364174652907,2025-09-02 13:48:39.955294,0.0045384062422382,0.0088219537435373
2025-09-02 13:48:41.955294,17_0,0.000149126384986,False,,-4.597554317244915,48.30364160201002,-4.59755425886726,48.30364167382005,2025-09-02 13:48:40.955294,0.00453880721657005,0.0088227331750864
2025-09-02 13:48:42.955294,17_0,0.0001501597311118,False,,-4.597554378197317,48.30364153115831,-4.597554317244915,48.30364160201002,2025-09-02 13:48:41.955294,0.0045385449825402,0.0088222234330409
2025-09-02 13:48:43.955294,17_0,0.0001512037083391,False,,-4.59755444170175,48.303641461324034,-4.597554378197317,48.30364153115831,2025-09-02 13:48:42.955294,0.00453765822257735,0.00882049971000765
2025-09-02 13:48:44.955294,17_0,0.0001522571795831,False,,-4.597554507733403,48.30364139256601,-4.59755444170175,48.303641461324034,2025-09-02 13:48:43.955294,0.00453618992648235,0.00881764557145315
2025-09-02 13:48:45.955294,17_0,0.0001533189811055,False,,-4.597554576265365,48.30364132494268,-4.597554507733403,48.30364139256601,2025-09-02 13:48:44.955294,0.00453418497263375,0.0088137482539443
2025-09-02 13:48:46.955294,17_0,0.000153943180534,False,,-4.597554645076338,48.30364125704404,-4.597554576265365,48.30364132494268,2025-09-02 13:48:45.955294,0.00455264488841005,0.0088496314504666
2025-09-02 13:48:47.955294,17_0,0.0001545673799421,False,,-4.597554714166321,48.303641188870095,-4.597554645076338,48.30364125704404,2025-09-02 13:48:46.955294,0.00457110447664445,0.00888551401029845
2025-09-02 13:48:48.955294,17_0,0.0001551915793548,False,,-4.597554783535315,48.30364112042084,-4.597554714166321,48.303641188870095,2025-09-02 13:48:47.955294,0.0045895643924669,0.0089213972069104
2025-09-02 13:48:49.955294,17_0,0.0001558157787728,False,,-4.59755485318332,48.30364105169626,-4.597554783535315,48.30364112042084,2025-09-02 13:48:48.955294,0.00460802430831255,0.0089572804035675
2025-09-02 13:48:50.955294,17_0,0.0001564399781862,False,,-4.597554923110335,48.30364098269638,-4.59755485318332,48.30364105169626,2025-09-02 13:48:49.955294,0.0046264838966165,0.00899316296353465
2025-09-02 13:48:51.955294,17_0,0.0001570641775983,False,,-4.59755499331636,48.303640913421184,-4.597554923110335,48.30364098269638,2025-09-02 13:48:50.955294,0.0046449437941483,0.0090290461245924
2025-09-02 13:48:52.955294,17_0,0.0001576883770169,False,,-4.597555063801397,48.30364084387068,-4.59755499331636,48.303640913421184,2025-09-02 13:48:51.955294,0.0046634034008597,0.00906492872034075
2025-09-02 13:48:53.955294,17_0,0.000158312576425,False,,-4.597555134565443,48.30364077404487,-4.597555063801397,48.30364084387068,2025-09-02 13:48:52.955294,0.00468186329843855,0.00910081188149
2025-09-02 13:48:54.955294,17_0,0.000158936775843,False,,-4.597555205608501,48.303640703943735,-4.597555134565443,48.30364077404487,2025-09-02 13:48:53.955294,0.0047003232327622,0.0091366951140654
2025-09-02 13:48:55.955294,17_0,0.0001595609752604,False,,-4.597555276930568,48.3036406335673,-4.597555205608501,48.303640703943735,2025-09-02 13:48:54.955294,0.0047187828028235,0.0091725776385716
2025-09-02 13:48:56.955294,17_0,0.0001601851746684,False,,-4.597555348531646,48.30364056291555,-4.597555276930568,48.3036406335673,2025-09-02 13:48:55.955294,0.00473724271883415,0.0092084608355495
2025-09-02 13:48:57.955294,17_0,0.0001608093740864,False,,-4.597555420411736,48.30364049198848,-4.597555348531646,48.30364056291555,2025-09-02 13:48:56.955294,0.0047557026532294,0.00924434406826405
2025-09-02 13:48:58.955294,17_0,0.0001614335734998,False,,-4.597555492570835,48.30364042078611,-4.597555420411736,48.30364049198848,2025-09-02 13:48:57.955294,0.00477416222336255,0.00928022659290995
2025-09-02 13:48:59.955294,17_0,0.0001620577729178,False,,-4.597555565008944,48.30364034930843,-4.597555492570835,48.30364042078611,2025-09-02 13:48:58.955294,0.0047926218118804,0.00931610915329285
2025-09-02 13:49:00.955294,17_0,0.0001626819723253,False,,-4.597555637726065,48.30364027755543,-4.597555565008944,48.30364034930843,2025-09-02 13:48:59.955294,0.00481108205555245,0.00935199298719325
2025-09-02 13:49:01.955294,17_0,0.0001633061717327,False,,-4.597555710722196,48.30364020552712,-4.597555637726065,48.30364027755543,2025-09-02 13:49:00.955294,0.00482954164411885,0.00938787554767055
2025-09-02 13:49:02.955294,17_0,0.000163460569396,False,,-4.59755578161259,48.30364013170974,-4.597555710722196,48.30364020552712,2025-09-02 13:49:01.955294,0.00486997202065305,0.0094664658925143
2025-09-02 13:49:03.955294,17_0,0.0001640829799356,False,,-4.597555852772914,48.30364005761128,-4.59755578161259,48.30364013170974,2025-09-02 13:49:02.955294,0.00488851553883815,0.00950251159907735
2025-09-02 13:49:04.955294,17_0,0.0001642371731858,False,,-4.597555921751306,48.30363998175744,-4.597555852772914,48.30364005761128,2025-09-02 13:49:03.955294,0.00492879544809055,0.0095808094589982
2025-09-02 13:49:05.955294,17_0,0.0001648578143746,False,,-4.597555990990363,48.30363990561693,-4.597555921751306,48.30363998175744,2025-09-02 13:49:04.955294,0.0049474214120982,0.0096170154273786
2025-09-02 13:49:06.955294,17_0,0.0001654784555535,False,,-4.597556060490084,48.30363982918979,-4.597555990990363,48.30363990561693,2025-09-02 13:49:05.955294,0.00496604666609535,0.00965322001560945
2025-09-02 13:49:07.955294,17_0,0.0001660990967373,False,,-4.59755613025047,48.303639752476,-4.597556060490084,48.30363982918979,2025-09-02 13:49:06.955294,0.0049846722921319,0.0096894253270269
2025-09-02 13:49:08.955294,17_0,0.0001667197379212,False,,-4.597556200271521,48.30363967547556,-4.59755613025047,48.303639752476,2025-09-02 13:49:07.955294,0.0050032982562068,0.00972563129553805
2025-09-02 13:49:09.955294,17_0,0.0001673403791055,False,,-4.597556270553237,48.30363959818848,-4.597556200271521,48.30363967547556,2025-09-02 13:49:08.955294,0.00502192352727205,0.0097618359169466
2025-09-02 13:49:10.955294,17_0,0.0001674888293972,False,,-4.597556338539815,48.30363951916016,-4.597556270553237,48.30363959818848,2025-09-02 13:49:09.955294,0.00506231310201325,0.00984034694946985
2025-09-02 13:49:11.955294,17_0,0.0001681077257719,False,,-4.597556406777614,48.30363943983984,-4.597556338539815,48.30363951916016,2025-09-02 13:49:10.955294,0.0050810189964323,0.00987670829010095
2025-09-02 13:49:12.955294,17_0,0.000168726622137,False,,-4.597556475266634,48.30363936022748,-4.597556406777614,48.30363943983984,2025-09-02 13:49:11.955294,0.00509972521743205,0.00991307026555405
2025-09-02 13:49:13.955294,17_0,0.0001693455184942,False,,-4.597556544006874,48.303639280323104,-4.597556475266634,48.30363936022748,2025-09-02 13:49:12.955294,0.00511843109558,0.0099494315745566
2025-09-02 13:49:14.955294,17_0,0.0001699644148695,False,,-4.597556612998336,48.3036392001267,-4.597556544006874,48.303639280323104,2025-09-02 13:49:13.955294,0.00513713733293725,0.0099857935818061
2025-09-02 13:49:15.955294,17_0,0.0001705833112278,False,,-4.597556682241017,48.30363911963829,-4.597556612998336,48.3036392001267,2025-09-02 13:49:14.955294,0.00515584286825515,0.0100221542244006
2025-09-02 13:49:16.955294,17_0,0.0001712022076087,False,,-4.59755675173492,48.303639038857845,-4.597556682241017,48.30363911963829,2025-09-02 13:49:15.955294,0.0051745494322152,0.01005851686651495
2025-09-02 13:49:17.955294,17_0,0.0001718211039727,False,,-4.597556821480043,48.30363895778539,-4.59755675173492,48.303639038857845,2025-09-02 13:49:16.955294,0.00519325498389105,0.01009487754090675
2025-09-02 13:49:18.955294,17_0,0.0001724400003367,False,,-4.597556891476386,48.303638876420905,-4.597556821480043,48.30363895778539,2025-09-02 13:49:17.955294,0.00521196118870735,0.0101312394849017
2025-09-02 13:49:19.955294,17_0,0.0001730588967063,False,,-4.59755696172395,48.3036387947644,-4.597556891476386,48.303638876420905,2025-09-02 13:49:18.955294,0.00523066742617415,0.0101676014923641
2025-09-02 13:49:20.955294,17_0,0.0001736777930698,False,,-4.597557032222735,48.30363871281588,-4.59755696172395,48.3036387947644,2025-09-02 13:49:19.955294,0.005249372961602,0.0102039621351723
2025-09-02 13:49:21.955294,17_0,0.0001742966894399,False,,-4.597557102972741,48.30363863057532,-4.597557032222735,48.30363871281588,2025-09-02 13:49:20.955294,0.0052680795419866,0.01024032480921345
2025-09-02 13:49:22.955294,17_0,0.0001749155858034,False,,-4.597557173973967,48.30363854804276,-4.597557102972741,48.30363863057532,2025-09-02 13:49:21.955294,0.005286785077459,0.0102766854521082
2025-09-02 13:49:23.955294,17_0,0.000175534482173,False,,-4.5975572452264135,48.30363846521816,-4.597557173973967,48.30363854804276,2025-09-02 13:49:22.955294,0.00530549129870065,0.01031304742803145
2025-09-02 13:49:24.955294,17_0,0.000175665172589,False,,-4.597557313993057,48.30363838062869,-4.5975572452264135,48.30363846521816,2025-09-02 13:49:23.955294,0.00534654124973285,0.01039284212904575
2025-09-02 13:49:25.955294,17_0,0.0001762823536967,False,,-4.5975573830013055,48.30363829574201,-4.597557313993057,48.30363838062869,2025-09-02 13:49:24.955294,0.00536532625751325,0.01042935725370965
2025-09-02 13:49:26.955294,17_0,0.0001768995348112,False,,-4.5975574522511575,48.30363821055815,-4.5975573830013055,48.30363829574201,2025-09-02 13:49:25.955294,0.00538411017596935,0.01046587026089695
2025-09-02 13:49:27.955294,17_0,0.000177516715897,False,,-4.597557521742615,48.30363812507708,-4.5975574522511575,48.30363821055815,2025-09-02 13:49:26.955294,0.00540289516816805,0.0105023853552725
2025-09-02 13:49:28.955294,17_0,0.0001781338970225,False,,-4.597557591475676,48.30363803929882,-4.597557521742615,48.30363812507708,2025-09-02 13:49:27.955294,0.00542167944978195,0.01053889906838195
2025-09-02 13:49:29.955294,17_0,0.000178751078125,False,,-4.597557661450342,48.30363795322336,-4.597557591475676,48.30363803929882,2025-09-02 13:49:28.955294,0.00544046409453245,0.0105754134873723
2025-09-02 13:49:30.955294,17_0,0.0001793682592338,False,,-4.597557731666612,48.30363786685071,-4.597557661450342,48.30363795322336,2025-09-02 13:49:29.955294,0.00545924837618925,0.01061192720056525
2025-09-02 13:49:31.955294,17_0,0.0001799854403363,False,,-4.597557802124486,48.30363778018086,-4.597557731666612,48.30363786685071,2025-09-02 13:49:30.955294,0.00547803300535865,0.0106484415892684
2025-09-02 13:49:32.955294,17_0,0.0001806026214451,False,,-4.597557872823964,48.30363769321381,-4.597557802124486,48.30363778018086,2025-09-02 13:49:31.955294,0.0054968176345497,0.0106849559780136
2025-09-02 13:49:33.955294,17_0,0.0001812198025534,False,,-4.597557943765048,48.30363760594956,-4.597557872823964,48.30363769321381,2025-09-02 13:49:32.955294,0.00551560227938665,0.01072147039717205
2025-09-02 13:49:34.955294,17_0,0.0001818369836564,False,,-4.597558014947736,48.30363751838812,-4.597557943765048,48.30363760594956,2025-09-02 13:49:33.955294,0.00553438657675435,0.01075798414090455
2025-09-02 13:49:35.955294,17_0,0.0001824541647647,False,,-4.597558086372027,48.30363743052949,-4.597558014947736,48.30363751838812,2025-09-02 13:49:34.955294,0.00555317084289565,0.01079449782393765
2025-09-02 13:49:36.955294,17_0,0.0001830713458787,False,,-4.5975581580379234,48.303637342373655,-4.597558086372027,48.30363743052949,2025-09-02 13:49:35.955294,0.0055719558352892,0.0108310129186919
2025-09-02 13:49:37.955294,17_0,0.000183688526976,False,,-4.597558229945424,48.30363725392063,-4.5975581580379234,48.303637342373655,2025-09-02 13:49:36.955294,0.0055907401170986,0.01086752663218145
2025-09-02 13:49:38.955294,17_0,0.0001843057080962,False,,-4.597558302094529,48.30363716517041,-4.597558229945424,48.30363725392063,2025-09-02 13:49:37.955294,0.0056095244145543,0.0109040403760849
2025-09-02 13:49:39.955294,17_0,0.0001849228891867,False,,-4.597558374485239,48.30363707612298,-4.597558302094529,48.30363716517041,2025-09-02 13:49:38.955294,0.00562830939138995,0.01094055544059705
2025-09-02 13:49:40.955294,17_0,0.0001855400703018,False,,-4.597558447117552,48.303636986778365,-4.597558374485239,48.30363707612298,2025-09-02 13:49:39.955294,0.00564709367326585,0.01097706915421585
2025-09-02 13:49:41.955294,17_0,0.0001861572514095,False,,-4.597558519991471,48.30363689713656,-4.597558447117552,48.303636986778365,2025-09-02 13:49:40.955294,0.0056658779707883,0.011013582898249
2025-09-02 13:49:42.955294,17_0,0.0001867744325131,False,,-4.597558593106993,48.30363680719755,-4.597558519991471,48.30363689713656,2025-09-02 13:49:41.955294,0.0056846626001999,0.011050097287423
2025-09-02 13:49:43.955294,17_0,0.0001873916136266,False,,-4.59755866646412,48.30363671696134,-4.597558593106993,48.30363680719755,2025-09-02 13:49:42.955294,0.005703447229634,0.0110866116766407
2025-09-02 13:49:44.955294,17_0,0.0001880087947296,False,,-4.59755874006285,48.30363662642794,-4.59755866646412,48.30363671696134,2025-09-02 13:49:43.955294,0.00572223185909065,0.0111231260659022
2025-09-02 13:49:45.955294,17_0,0.0001886259758326,False,,-4.597558813903186,48.30363653559734,-4.59755874006285,48.30363662642794,2025-09-02 13:49:44.955294,0.00574101615670305,0.01115963981011035
2025-09-02 13:49:46.955294,17_0,0.0001892431569472,False,,-4.597558887985127,48.30363644446955,-4.597558813903186,48.30363653559734,2025-09-02 13:49:45.955294,0.0057598008018292,0.0111961542298309
2025-09-02 13:49:47.955294,17_0,0.0001898603380486,False,,-4.59755896230867,48.30363635304456,-4.597558887985127,48.30363644446955,2025-09-02 13:49:46.955294,0.0057785850682387,0.01123266791338545
2025-09-02 13:49:48.955294,17_0,0.0001904775191579,False,,-4.597559036873819,48.30363626132237,-4.59755896230867,48.30363635304456,2025-09-02 13:49:47.955294,0.00579737006090145,0.0112691830086629
2025-09-02 13:49:49.955294,17_0,0.0001910947002662,False,,-4.597559111680573,48.30363616930299,-4.597559036873819,48.30363626132237,2025-09-02 13:49:48.955294,0.0058161540111141,0.01130569607758005
2025-09-02 13:49:50.955294,17_0,0.0001917118813692,False,,-4.59755918672893,48.30363607698641,-4.597559111680573,48.30363616930299,2025-09-02 13:49:49.955294,0.00583493897257435,0.0113422111122048
2025-09-02 13:49:51.955294,17_0,0.000192329062478,False,,-4.597559262018891,48.30363598437263,-4.59755918672893,48.30363607698641,2025-09-02 13:49:50.955294,0.005853723270324,0.01137872485667975
2025-09-02 13:49:52.955294,17_0,0.0001929462435858,False,,-4.597559337550457,48.30363589146166,-4.597559262018891,48.30363598437263,2025-09-02 13:49:51.955294,0.00587250789996365,0.01141523924629695
2025-09-02 13:49:53.955294,17_0,0.0001935634246945,False,,-4.597559413323628,48.303635798253495,-4.597559337550457,48.30363589146166,2025-09-02 13:49:52.955294,0.0058912921977597,0.011451752990862
2025-09-02 13:49:54.955294,17_0,0.0001941806057971,False,,-4.597559489338403,48.30363570474813,-4.597559413323628,48.303635798253495,2025-09-02 13:49:53.955294,0.0059100768274458,0.0114882673805696
2025-09-02 13:49:55.955294,17_0,0.0001947977869116,False,,-4.597559565594782,48.30363561094557,-4.597559489338403,48.30363570474813,2025-09-02 13:49:54.955294,0.0059288614571553,0.0115247817703226
2025-09-02 13:49:56.955294,17_0,0.0001954149680141,False,,-4.597559642092766,48.303635516845816,-4.597559565594782,48.30363561094557,2025-09-02 13:49:55.955294,0.0059476457550214,0.01156129551502385
2025-09-02 13:49:57.955294,17_0,0.0001960321491171,False,,-4.597559718832354,48.30363542244886,-4.597559642092766,48.303635516845816,2025-09-02 13:49:56.955294,0.0059664303847778,0.01159780990486805
2025-09-02 13:49:58.955294,17_0,0.0001966493302311,False,,-4.597559795813546,48.30363532775471,-4.597559718832354,48.30363542244886,2025-09-02 13:49:57.955294,0.0059852150145578,0.01163432429475815
2025-09-02 13:49:59.955294,17_0,0.0001972665113342,False,,-4.597559873036343,48.30363523276337,-4.597559795813546,48.30363532775471,2025-09-02 13:49:58.955294,0.00600399931249465,0.0116708380395969
2025-09-02 13:50:00.955294,17_0,0.0001978836924424,False,,-4.597559950500744,48.30363513747483,-4.597559873036343,48.30363523276337,2025-09-02 13:49:59.955294,0.00602278394232205,0.0117073524295791
2025-09-02 13:50:01.955294,17_0,0.0001985008735512,False,,-4.5975600282067495,48.30363504188909,-4.597559950500744,48.30363513747483,2025-09-02 13:50:00.955294,0.00604156857217325,0.01174386681960755
2025-09-02 13:50:02.955294,17_0,0.0001991180546537,False,,-4.59756010615436,48.30363494600616,-4.5975600282067495,48.30363504188909,2025-09-02 13:50:01.955294,0.0060603528701815,0.0117803805645851
2025-09-02 13:50:03.955294,17_0,0.000199735235762,False,,-4.597560184343574,48.303634849826025,-4.59756010615436,48.30363494600616,2025-09-02 13:50:02.955294,0.0060791375000805,0.01181689495470655
2025-09-02 13:50:04.955294,17_0,0.0001518072654203,False,,-4.597560243770699,48.30363477672504,-4.597560184343574,48.303634849826025,2025-09-02 13:50:03.955294,0.00462040275855995,0.00898134217981025
2025-09-02 13:50:05.955294,17_0,0.0001524244465281,False,,-4.597560303439428,48.30363470332686,-4.597560243770699,48.30363477672504,2025-09-02 13:50:04.955294,0.0046391873717684,0.0090178565374878
2025-09-02 13:50:06.955294,17_0,0.0001530416276316,False,,-4.5975603633497615,48.30363462963148,-4.597560303439428,48.30363470332686,2025-09-02 13:50:05.955294,0.0046579716687525,0.0090543702804746
2025-09-02 13:50:07.955294,17_0,0.0001536588087394,False,,-4.5975604235017,48.30363455563891,-4.5975603633497615,48.30363462963148,2025-09-02 13:50:06.955294,0.00467675631324605,0.00909088469896545
2025-09-02 13:50:08.955294,17_0,0.0001542759898481,False,,-4.597560483895242,48.303634481349135,-4.5975604235017,48.30363455563891,2025-09-02 13:50:07.955294,0.0046955409265097,0.00912739905675035
2025-09-02 13:50:09.955294,17_0,0.0001548931709627,False,,-4.597560544530388,48.30363440676217,-4.597560483895242,48.303634481349135,2025-09-02 13:50:08.955294,0.00471432522354925,0.00916391279984495
2025-09-02 13:50:10.955294,17_0,0.0001555103520594,False,,-4.59756060540714,48.30363433187801,-4.597560544530388,48.30363440676217,2025-09-02 13:50:09.955294,0.0047331098680985,0.00920042721844405
2025-09-02 13:50:11.955294,17_0,0.0001561275331734,False,,-4.597560666525496,48.30363425669665,-4.59756060540714,48.30363433187801,2025-09-02 13:50:10.955294,0.0047518944970422,0.00923694160670855
2025-09-02 13:50:12.955294,17_0,0.0001567447142707,False,,-4.597560727885456,48.303634181218094,-4.597560666525496,48.30363425669665,2025-09-02 13:50:11.955294,0.0047706787785137,0.00927345531954125
2025-09-02 13:50:13.955294,17_0,0.0001573618953905,False,,-4.597560789487019,48.30363410544234,-4.597560727885456,48.303634181218094,2025-09-02 13:50:12.955294,0.0047894634074951,0.0093099697078789
2025-09-02 13:50:14.955294,17_0,0.0001579790764878,False,,-4.597560851330188,48.3036340293694,-4.597560789487019,48.30363410544234,2025-09-02 13:50:13.955294,0.00480824770462855,0.009346483451156
2025-09-02 13:50:15.955294,17_0,0.0001585962576018,False,,-4.597560913414961,48.30363395299925,-4.597560851330188,48.3036340293694,2025-09-02 13:50:14.955294,0.00482703268113885,0.0093829985150357
2025-09-02 13:50:16.955294,17_0,0.0001592134387048,False,,-4.597560975741338,48.30363387633191,-4.597560913414961,48.30363395299925,2025-09-02 13:50:15.955294,0.0048458169626862,0.00941951222801585
